commodity,zone,resource_id,component_id,resource_type,component_type,variable,value
Biomass_Wood,SW,SW_Gasoline_Gasification_CCS_31_Wood,SW_Gasoline_Gasification_CCS_31_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,0.7311485686237716
Biomass_Wood,TX,TX_Gasoline_Gasification_CCS_31_Wood,TX_Gasoline_Gasification_CCS_31_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,0.83092427948273
Biomass_Wood,NCEN,NCEN_Gasoline_Gasification_CCS_31_Wood,NCEN_Gasoline_Gasification_CCS_31_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,5.075683907349525
Biomass_Wood,CEN,CEN_Gasoline_Gasification_CCS_31_Wood,CEN_Gasoline_Gasification_CCS_31_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,2.031945294334606
Biomass_Wood,SE,SE_Gasoline_Gasification_CCS_31_Wood,SE_Gasoline_Gasification_CCS_31_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,1925.0510311728253
Biomass_Wood,MIDAT,MIDAT_Gasoline_Gasification_CCS_31_Wood,MIDAT_Gasoline_Gasification_CCS_31_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,25.03295358385613
Biomass_Wood,NE,NE_Gasoline_Gasification_CCS_31_Wood,NE_Gasoline_Gasification_CCS_31_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,4.481149464624412
Biomass_Agri,CA,CA_Gasoline_Gasification_CCS_31_Agri,CA_Gasoline_Gasification_CCS_31_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.7768773153851831
Biomass_Agri,NW,NW_Gasoline_Gasification_CCS_31_Agri,NW_Gasoline_Gasification_CCS_31_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.40426302874993697
Biomass_Agri,SW,SW_Gasoline_Gasification_CCS_31_Agri,SW_Gasoline_Gasification_CCS_31_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,1.0007468053163355
Biomass_Agri,TX,TX_Gasoline_Gasification_CCS_31_Agri,TX_Gasoline_Gasification_CCS_31_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,1.8374516195918225
Biomass_Agri,NCEN,NCEN_Gasoline_Gasification_CCS_31_Agri,NCEN_Gasoline_Gasification_CCS_31_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,14090.37533156465
Biomass_Agri,CEN,CEN_Gasoline_Gasification_CCS_31_Agri,CEN_Gasoline_Gasification_CCS_31_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,4.325315117577974
Biomass_Agri,SE,SE_Gasoline_Gasification_CCS_31_Agri,SE_Gasoline_Gasification_CCS_31_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,938.3672832002593
Biomass_Agri,MIDAT,MIDAT_Gasoline_Gasification_CCS_31_Agri,MIDAT_Gasoline_Gasification_CCS_31_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,9.305363215179176
Biomass_Agri,NE,NE_Gasoline_Gasification_CCS_31_Agri,NE_Gasoline_Gasification_CCS_31_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,3.634724349745221
Biomass_Herb,CA,CA_Gasoline_Gasification_CCS_99_Herb,CA_Gasoline_Gasification_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,0.010220052980166202
Biomass_Herb,NW,NW_Gasoline_Gasification_CCS_99_Herb,NW_Gasoline_Gasification_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,1.8892272699681754
Biomass_Herb,SW,SW_Gasoline_Gasification_CCS_99_Herb,SW_Gasoline_Gasification_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,1864.7592798380879
Biomass_Herb,TX,TX_Gasoline_Gasification_CCS_99_Herb,TX_Gasoline_Gasification_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,25.975993866771216
Biomass_Herb,NCEN,NCEN_Gasoline_Gasification_CCS_99_Herb,NCEN_Gasoline_Gasification_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,5.637742947022393
Biomass_Herb,CEN,CEN_Gasoline_Gasification_CCS_99_Herb,CEN_Gasoline_Gasification_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,29.927449651779106
Biomass_Herb,SE,SE_Gasoline_Gasification_CCS_99_Herb,SE_Gasoline_Gasification_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,2.6147291701068522
Biomass_Herb,MIDAT,MIDAT_Gasoline_Gasification_CCS_99_Herb,MIDAT_Gasoline_Gasification_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,1.2358097434588369
Biomass_Herb,NE,NE_Gasoline_Gasification_CCS_99_Herb,NE_Gasoline_Gasification_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,0.611363076381201
Biomass_Wood,CA,CA_Gasoline_Gasification_CCS_99_Wood,CA_Gasoline_Gasification_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,55.18250645467219
Biomass_Wood,NW,NW_Gasoline_Gasification_CCS_99_Wood,NW_Gasoline_Gasification_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,1.313533137096155
Biomass_Wood,SW,SW_Gasoline_Gasification_CCS_99_Wood,SW_Gasoline_Gasification_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,701.4864036515834
Biomass_Wood,TX,TX_Gasoline_Gasification_CCS_99_Wood,TX_Gasoline_Gasification_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,26.52817832679013
Biomass_Wood,NCEN,NCEN_Gasoline_Gasification_CCS_99_Wood,NCEN_Gasoline_Gasification_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,3.29894852067491
Biomass_Wood,CEN,CEN_Gasoline_Gasification_CCS_99_Wood,CEN_Gasoline_Gasification_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,5.4914062507966666
Biomass_Wood,SE,SE_Gasoline_Gasification_CCS_99_Wood,SE_Gasoline_Gasification_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,3.027268146421849
Biomass_Wood,MIDAT,MIDAT_Gasoline_Gasification_CCS_99_Wood,MIDAT_Gasoline_Gasification_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,1.4646135362451698
Biomass_Wood,NE,NE_Gasoline_Gasification_CCS_99_Wood,NE_Gasoline_Gasification_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,0.7570041234108702
Biomass_Agri,CA,CA_Gasoline_Gasification_CCS_99_Agri,CA_Gasoline_Gasification_CCS_99_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,541.49502162605
Biomass_Agri,NW,NW_Gasoline_Gasification_CCS_99_Agri,NW_Gasoline_Gasification_CCS_99_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,4.438359549676377
Biomass_Agri,SW,SW_Gasoline_Gasification_CCS_99_Agri,SW_Gasoline_Gasification_CCS_99_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,285.20823564753147
Biomass_Agri,TX,TX_Gasoline_Gasification_CCS_99_Agri,TX_Gasoline_Gasification_CCS_99_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,114.19612934807871
Biomass_Agri,NCEN,NCEN_Gasoline_Gasification_CCS_99_Agri,NCEN_Gasoline_Gasification_CCS_99_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,6.868462851595374
Biomass_Agri,CEN,CEN_Gasoline_Gasification_CCS_99_Agri,CEN_Gasoline_Gasification_CCS_99_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,5053.47378033586
Biomass_Agri,SE,SE_Gasoline_Gasification_CCS_99_Agri,SE_Gasoline_Gasification_CCS_99_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,1.7170001414046894
Biomass_Agri,MIDAT,MIDAT_Gasoline_Gasification_CCS_99_Agri,MIDAT_Gasoline_Gasification_CCS_99_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,1.0249897499667895
Biomass_Agri,NE,NE_Gasoline_Gasification_CCS_99_Agri,NE_Gasoline_Gasification_CCS_99_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.6100266588904932
Biomass_Herb,CA,CA_FT_High_Diesel_Non_CCS_Herb,CA_FT_High_Diesel_Non_CCS_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,0.010017981141237057
Biomass_Herb,NW,NW_FT_High_Diesel_Non_CCS_Herb,NW_FT_High_Diesel_Non_CCS_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,0.25028912558509336
Biomass_Herb,SW,SW_FT_High_Diesel_Non_CCS_Herb,SW_FT_High_Diesel_Non_CCS_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,0.3087875471579569
Biomass_Herb,TX,TX_FT_High_Diesel_Non_CCS_Herb,TX_FT_High_Diesel_Non_CCS_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,0.6342442342203316
Biomass_Herb,NCEN,NCEN_FT_High_Diesel_Non_CCS_Herb,NCEN_FT_High_Diesel_Non_CCS_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,0.8125476599721128
Biomass_Herb,CEN,CEN_FT_High_Diesel_Non_CCS_Herb,CEN_FT_High_Diesel_Non_CCS_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,1.021979912187816
Biomass_Herb,SE,SE_FT_High_Diesel_Non_CCS_Herb,SE_FT_High_Diesel_Non_CCS_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,0.9116920695544631
Biomass_Herb,MIDAT,MIDAT_FT_High_Diesel_Non_CCS_Herb,MIDAT_FT_High_Diesel_Non_CCS_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,0.5954313483482824
Biomass_Herb,NE,NE_FT_High_Diesel_Non_CCS_Herb,NE_FT_High_Diesel_Non_CCS_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,0.6365265351038624
Biomass_Wood,CA,CA_FT_High_Diesel_Non_CCS_Wood,CA_FT_High_Diesel_Non_CCS_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,0.24034515151571167
Biomass_Wood,NW,NW_FT_High_Diesel_Non_CCS_Wood,NW_FT_High_Diesel_Non_CCS_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,0.2194853580599227
Biomass_Wood,SW,SW_FT_High_Diesel_Non_CCS_Wood,SW_FT_High_Diesel_Non_CCS_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,0.2782170713020602
Biomass_Wood,TX,TX_FT_High_Diesel_Non_CCS_Wood,TX_FT_High_Diesel_Non_CCS_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,0.29059002871200784
Biomass_Wood,NCEN,NCEN_FT_High_Diesel_Non_CCS_Wood,NCEN_FT_High_Diesel_Non_CCS_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,0.6302982676136718
Biomass_Wood,CEN,CEN_FT_High_Diesel_Non_CCS_Wood,CEN_FT_High_Diesel_Non_CCS_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,0.48802989920812095
Biomass_Wood,SE,SE_FT_High_Diesel_Non_CCS_Wood,SE_FT_High_Diesel_Non_CCS_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,0.7835237461645329
Biomass_Wood,MIDAT,MIDAT_FT_High_Diesel_Non_CCS_Wood,MIDAT_FT_High_Diesel_Non_CCS_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,0.7945597786712314
Biomass_Wood,NE,NE_FT_High_Diesel_Non_CCS_Wood,NE_FT_High_Diesel_Non_CCS_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,0.6448689138462107
Biomass_Agri,CA,CA_FT_High_Diesel_Agri,CA_FT_High_Diesel_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.2300297225818673
Biomass_Agri,NW,NW_FT_High_Diesel_Agri,NW_FT_High_Diesel_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.2590146013262871
Biomass_Agri,SW,SW_FT_High_Diesel_Agri,SW_FT_High_Diesel_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.26713964691338743
Biomass_Agri,TX,TX_FT_High_Diesel_Agri,TX_FT_High_Diesel_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.30595777154152576
Biomass_Agri,NCEN,NCEN_FT_High_Diesel_Agri,NCEN_FT_High_Diesel_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.9133994836069161
Biomass_Agri,CEN,CEN_FT_High_Diesel_Agri,CEN_FT_High_Diesel_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.6728721704505463
Biomass_Agri,SE,SE_FT_High_Diesel_Agri,SE_FT_High_Diesel_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.4868630242141599
Biomass_Agri,MIDAT,MIDAT_FT_High_Diesel_Agri,MIDAT_FT_High_Diesel_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.4857719276693972
Biomass_Agri,NE,NE_FT_High_Diesel_Agri,NE_FT_High_Diesel_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.5662731621741911
Biomass_Herb,CA,CA_FT_High_Diesel_CCS_53_Herb,CA_FT_High_Diesel_CCS_53_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,0.01010011856385379
Biomass_Herb,NW,NW_FT_High_Diesel_CCS_53_Herb,NW_FT_High_Diesel_CCS_53_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,1.0357855926433608
Biomass_Herb,SW,SW_FT_High_Diesel_CCS_53_Herb,SW_FT_High_Diesel_CCS_53_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,1.2273994167331366
Biomass_Herb,TX,TX_FT_High_Diesel_CCS_53_Herb,TX_FT_High_Diesel_CCS_53_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,2.5709640332060775
Biomass_Herb,NCEN,NCEN_FT_High_Diesel_CCS_53_Herb,NCEN_FT_High_Diesel_CCS_53_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,1514.6958111641316
Biomass_Herb,CEN,CEN_FT_High_Diesel_CCS_53_Herb,CEN_FT_High_Diesel_CCS_53_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,2142.618019422675
Biomass_Herb,SE,SE_FT_High_Diesel_CCS_53_Herb,SE_FT_High_Diesel_CCS_53_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,4.0835422535788135
Biomass_Herb,MIDAT,MIDAT_FT_High_Diesel_CCS_53_Herb,MIDAT_FT_High_Diesel_CCS_53_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,1.5264174470378693
Biomass_Herb,NE,NE_FT_High_Diesel_CCS_53_Herb,NE_FT_High_Diesel_CCS_53_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,1.4701660830149965
Biomass_Wood,CA,CA_FT_High_Diesel_CCS_53_Wood,CA_FT_High_Diesel_CCS_53_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,1.2032784673417691
Biomass_Wood,NW,NW_FT_High_Diesel_CCS_53_Wood,NW_FT_High_Diesel_CCS_53_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,1.2011113143096532
Biomass_Wood,SW,SW_FT_High_Diesel_CCS_53_Wood,SW_FT_High_Diesel_CCS_53_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,2.153140734542769
Biomass_Wood,TX,TX_FT_High_Diesel_CCS_53_Wood,TX_FT_High_Diesel_CCS_53_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,2.2312280258632122
Biomass_Wood,NCEN,NCEN_FT_High_Diesel_CCS_53_Wood,NCEN_FT_High_Diesel_CCS_53_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,2993.0899165966753
Biomass_Wood,CEN,CEN_FT_High_Diesel_CCS_53_Wood,CEN_FT_High_Diesel_CCS_53_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,14.308984142625155
Biomass_Wood,SE,SE_FT_High_Diesel_CCS_53_Wood,SE_FT_High_Diesel_CCS_53_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,2922.284087316792
Biomass_Wood,MIDAT,MIDAT_FT_High_Diesel_CCS_53_Wood,MIDAT_FT_High_Diesel_CCS_53_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,6.204607216080084
Biomass_Wood,NE,NE_FT_High_Diesel_CCS_53_Wood,NE_FT_High_Diesel_CCS_53_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,2.2795814052956134
Biomass_Agri,CA,CA_FT_High_Diesel_CCS_53_Agri,CA_FT_High_Diesel_CCS_53_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,1.037132290625504
Biomass_Agri,NW,NW_FT_High_Diesel_CCS_53_Agri,NW_FT_High_Diesel_CCS_53_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.9243300507158199
Biomass_Agri,SW,SW_FT_High_Diesel_CCS_53_Agri,SW_FT_High_Diesel_CCS_53_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.9485498942691362
Biomass_Agri,TX,TX_FT_High_Diesel_CCS_53_Agri,TX_FT_High_Diesel_CCS_53_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.9799248238931815
Biomass_Agri,NCEN,NCEN_FT_High_Diesel_CCS_53_Agri,NCEN_FT_High_Diesel_CCS_53_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,7.0974144921943765
Biomass_Agri,CEN,CEN_FT_High_Diesel_CCS_53_Agri,CEN_FT_High_Diesel_CCS_53_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,4.406935178881259
Biomass_Agri,SE,SE_FT_High_Diesel_CCS_53_Agri,SE_FT_High_Diesel_CCS_53_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,1.2979716315865042
Biomass_Agri,MIDAT,MIDAT_FT_High_Diesel_CCS_53_Agri,MIDAT_FT_High_Diesel_CCS_53_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.9798795132106914
Biomass_Agri,NE,NE_FT_High_Diesel_CCS_53_Agri,NE_FT_High_Diesel_CCS_53_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,0.9059538684028055
Biomass_Herb,CA,CA_FT_High_Diesel_CCS_99_Herb,CA_FT_High_Diesel_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,0.010149028884057226
Biomass_Herb,NW,NW_FT_High_Diesel_CCS_99_Herb,NW_FT_High_Diesel_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,269.52813188356464
Biomass_Herb,SW,SW_FT_High_Diesel_CCS_99_Herb,SW_FT_High_Diesel_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,3.584604888614592
Biomass_Herb,TX,TX_FT_High_Diesel_CCS_99_Herb,TX_FT_High_Diesel_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,4.993057596378726
Biomass_Herb,NCEN,NCEN_FT_High_Diesel_CCS_99_Herb,NCEN_FT_High_Diesel_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,4.978893307058961
Biomass_Herb,CEN,CEN_FT_High_Diesel_CCS_99_Herb,CEN_FT_High_Diesel_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,19207.61172850332
Biomass_Herb,SE,SE_FT_High_Diesel_CCS_99_Herb,SE_FT_High_Diesel_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,2.03727684225313
Biomass_Herb,MIDAT,MIDAT_FT_High_Diesel_CCS_99_Herb,MIDAT_FT_High_Diesel_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,0.9181889638901691
Biomass_Herb,NE,NE_FT_High_Diesel_CCS_99_Herb,NE_FT_High_Diesel_CCS_99_Herb_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Herb},capacity,0.5601490211236689
Biomass_Wood,CA,CA_FT_High_Diesel_CCS_99_Wood,CA_FT_High_Diesel_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,4.74792273581748
Biomass_Wood,NW,NW_FT_High_Diesel_CCS_99_Wood,NW_FT_High_Diesel_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,787.5127579252888
Biomass_Wood,SW,SW_FT_High_Diesel_CCS_99_Wood,SW_FT_High_Diesel_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,17.297019978992928
Biomass_Wood,TX,TX_FT_High_Diesel_CCS_99_Wood,TX_FT_High_Diesel_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,7.379523164798025
Biomass_Wood,NCEN,NCEN_FT_High_Diesel_CCS_99_Wood,NCEN_FT_High_Diesel_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,4.696550068414386
Biomass_Wood,CEN,CEN_FT_High_Diesel_CCS_99_Wood,CEN_FT_High_Diesel_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,3695.0951663122128
Biomass_Wood,SE,SE_FT_High_Diesel_CCS_99_Wood,SE_FT_High_Diesel_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,3.0189285896813467
Biomass_Wood,MIDAT,MIDAT_FT_High_Diesel_CCS_99_Wood,MIDAT_FT_High_Diesel_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,1.3135383555626556
Biomass_Wood,NE,NE_FT_High_Diesel_CCS_99_Wood,NE_FT_High_Diesel_CCS_99_Wood_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Wood},capacity,0.7440862888975288
Biomass_Agri,CA,CA_FT_High_Diesel_CCS_99_Agri,CA_FT_High_Diesel_CCS_99_Agri_biomass_edge,BECCSLiquidFuels,UnidirectionalEdge{MacroEnergy.Biomass_Agri},capacity,1.976798542252886
