Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7
402,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.290299448,0.109311313,0.206329326,1.0,1.0,1.0,1.0,0.206329326,0.207706031,0.187514646,0.493592937,0.192544135,0.109054929,0.188364414,0.290299448,0.310464217,0.266137213,0.262745691,0.165012618,0.329489822,0.276120203
403,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.256697504,0.109311313,0.010901287,1.0,1.0,1.0,1.0,0.010901287,0.012360375,0.010163335,0.106943599,0.01769006,0.007465981,0.024256675,0.256697504,0.403253186,0.356411912,0.43344022,0.273971243,0.424269728,0.297133328
404,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.284938664,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.84e-5,0.0,0.0,0.0,0.284938664,0.464595694,0.410916047,0.635116519,0.343259481,0.485988078,0.335685533
405,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.316549166,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316549166,0.463340214,0.384532908,0.618281566,0.329463346,0.479551117,0.390281955
406,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.294510471,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294510471,0.414855979,0.286295845,0.511108781,0.313189691,0.447025919,0.430588642
407,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.306864533,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306864533,0.354681511,0.193871159,0.440614202,0.311832319,0.385655317,0.458204367
408,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.220858116,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220858116,0.29918906,0.096179251,0.411378874,0.299978366,0.321749881,0.477213335
409,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.228519049,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228519049,0.243829274,0.061354259,0.387963523,0.278297956,0.253906657,0.462941412
410,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21373425,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21373425,0.211376047,0.037145297,0.347725575,0.257157591,0.214143812,0.441054433
411,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.211314358,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211314358,0.171455527,0.034957505,0.30761095,0.232073473,0.191352904,0.429070829
412,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.194346758,0.109311313,0.000631275,1.0,1.0,1.0,1.0,0.000631275,9.91e-5,0.001842261,0.0,0.001323802,0.0,0.0,0.194346758,0.146312239,0.037000242,0.276523522,0.211638544,0.167506831,0.403106081
413,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.222767677,0.109311313,0.077413212,1.0,1.0,1.0,1.0,0.077413212,0.065721875,0.110884458,0.031153138,0.124340564,0.03173322,0.043091591,0.222767677,0.122405707,0.052192003,0.234514866,0.193535275,0.162812027,0.386337947
414,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.176352496,0.109311313,0.2874186,1.0,1.0,1.0,1.0,0.2874186,0.29752155,0.380612475,0.321158212,0.496300846,0.193361386,0.300402465,0.176352496,0.110340239,0.04390157,0.233588637,0.157042434,0.152489098,0.378214012
415,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.201346679,0.109311313,0.463846238,1.0,1.0,1.0,1.0,0.463846238,0.527722686,0.55746405,0.660921658,0.721900462,0.38514813,0.564503315,0.201346679,0.066501866,0.015534945,0.114174469,0.048718958,0.098079573,0.274026182
416,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.255646647,0.109311313,0.56887662,1.0,1.0,1.0,1.0,0.56887662,0.651386699,0.664149921,0.792263568,0.812841938,0.520916967,0.664381069,0.255646647,0.081528857,0.022325148,0.055219178,0.036448384,0.123927678,0.252954333
417,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.217835541,0.109311313,0.715580534,1.0,1.0,1.0,1.0,0.715580534,0.751467221,0.76283906,0.829909905,0.850367332,0.605079064,0.692429838,0.217835541,0.105955586,0.039188073,0.054819386,0.034342229,0.135498223,0.291533713
418,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.259800652,0.109311313,0.794985118,1.0,1.0,1.0,1.0,0.794985118,0.813010491,0.865403697,0.837379401,0.850309167,0.662934727,0.719780487,0.259800652,0.122937942,0.047513219,0.049058691,0.037333852,0.16127377,0.310760771
419,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.314102779,0.109311313,0.819445399,1.0,1.0,1.0,1.0,0.819445399,0.804739102,0.880398783,0.825168242,0.822357445,0.689406897,0.705622373,0.314102779,0.141004067,0.054537105,0.047704564,0.040087525,0.193863015,0.313527936
420,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.287369268,0.109311313,0.806725008,1.0,1.0,1.0,1.0,0.806725008,0.78434352,0.837106928,0.786435999,0.790034609,0.697280087,0.654435116,0.287369268,0.166783243,0.067149404,0.048236056,0.060733656,0.222675381,0.32641172
421,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.297788205,0.109311313,0.750677389,1.0,1.0,1.0,1.0,0.750677389,0.767133873,0.806855006,0.752871406,0.774493207,0.695461893,0.612794513,0.297788205,0.180427804,0.111153327,0.070767494,0.091503045,0.251339567,0.347652851
422,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.309481328,0.109311313,0.763476011,1.0,1.0,1.0,1.0,0.763476011,0.747259868,0.754196377,0.735101628,0.73086617,0.671505348,0.536013124,0.309481328,0.19478612,0.154824321,0.096969009,0.124763758,0.270625397,0.375147874
423,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.289946993,0.109311313,0.701478424,1.0,1.0,1.0,1.0,0.701478424,0.732070476,0.680613414,0.688310139,0.681917568,0.641505488,0.430839188,0.289946993,0.204948166,0.197246565,0.134464445,0.14380738,0.283308664,0.4011316
424,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.254816574,0.109311313,0.702873709,1.0,1.0,1.0,1.0,0.702873709,0.634300643,0.664621061,0.655970342,0.600725373,0.561311322,0.324829773,0.254816574,0.215693319,0.218507867,0.159581231,0.14076321,0.29342823,0.420411996
425,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.196733305,0.109311313,0.495037243,1.0,1.0,1.0,1.0,0.495037243,0.514546491,0.44705735,0.550047882,0.433262513,0.404576285,0.205628165,0.196733305,0.237697984,0.261840873,0.213141371,0.153052333,0.30721816,0.432008364
426,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.138786128,0.109311313,0.17574696,1.0,1.0,1.0,1.0,0.17574696,0.215375454,0.124593159,0.31198435,0.160378485,0.165265678,0.08166023,0.138786128,0.247731667,0.251643671,0.232756187,0.156037807,0.299496555,0.456112811
427,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.161921186,0.109311313,0.008592811,1.0,1.0,1.0,1.0,0.008592811,0.013040797,0.005072141,0.061224246,0.011547364,0.011432342,0.010358491,0.161921186,0.37392512,0.36175844,0.264058471,0.233777423,0.423694821,0.594313094
428,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.148639749,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148639749,0.441413192,0.430917749,0.337061374,0.311083557,0.49166059,0.633154212
429,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.088495931,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088495931,0.416749508,0.432161232,0.36344048,0.356686796,0.497603229,0.625221218
430,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.050370009,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050370009,0.36228046,0.393744423,0.379354649,0.388703282,0.437913974,0.599046587
431,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021364253,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021364253,0.286337865,0.334072768,0.395567707,0.412194907,0.352228882,0.561882045
432,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016770631,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016770631,0.236642495,0.280576747,0.415492234,0.433144494,0.25293075,0.531267225
433,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006911725,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006911725,0.171223564,0.231316173,0.422616716,0.437835061,0.174659957,0.502222923
434,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011070807,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011070807,0.119534567,0.191659521,0.423687183,0.413123762,0.118551354,0.451792477
435,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002455149,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002455149,0.073642895,0.168801899,0.422100095,0.385020395,0.091037901,0.42158649
436,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000172085,0.109311313,0.000317618,1.0,1.0,1.0,1.0,0.000317618,5.26e-5,0.000725169,0.0,0.000289252,0.0,0.0,0.000172085,0.058779298,0.130781299,0.416542129,0.338007971,0.093809253,0.420163056
437,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4e-5,0.109311313,0.054747041,1.0,1.0,1.0,1.0,0.054747041,0.047355309,0.066375937,0.023177935,0.046111811,0.026199313,0.006693332,3.4e-5,0.040485497,0.10955046,0.386530301,0.288090975,0.111863374,0.419215722
438,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.55e-5,0.109311313,0.230443432,1.0,1.0,1.0,1.0,0.230443432,0.248991741,0.250528575,0.251431676,0.197760762,0.17456421,0.040224162,6.55e-5,0.020368421,0.079133797,0.31540244,0.226723264,0.120399416,0.420859383
439,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.109311313,0.364267599,1.0,1.0,1.0,1.0,0.364267599,0.405736653,0.272025933,0.540593258,0.359438221,0.359938382,0.085868501,0.0,0.010259007,0.020951785,0.115763521,0.087529451,0.093096296,0.425605845
440,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.109311313,0.520705164,1.0,1.0,1.0,1.0,0.520705164,0.560703633,0.435847089,0.676219056,0.47065634,0.463325474,0.148183525,0.0,0.004442799,0.006581247,0.064563997,0.03108703,0.080982286,0.403871274
441,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000525685,0.109311313,0.662219488,1.0,1.0,1.0,1.0,0.662219488,0.60256003,0.56748096,0.736676876,0.535117053,0.513003428,0.208558498,0.000525685,0.016382883,0.003083812,0.072660733,0.025651837,0.087815348,0.425392631
442,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01665831,0.109311313,0.739518543,1.0,1.0,1.0,1.0,0.739518543,0.665119565,0.628017223,0.726983978,0.581058971,0.571648751,0.255965391,0.01665831,0.054295011,0.004381983,0.117518578,0.024956306,0.103046669,0.458698277
443,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.042935728,0.109311313,0.718642517,1.0,1.0,1.0,1.0,0.718642517,0.745236415,0.59686282,0.697589925,0.597601759,0.617813406,0.313909861,0.042935728,0.064725506,0.012758482,0.196652587,0.052966101,0.12248442,0.45776156
444,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.062549715,0.109311313,0.724021416,1.0,1.0,1.0,1.0,0.724021416,0.725601118,0.552613884,0.689941516,0.568006721,0.649433683,0.355339773,0.062549715,0.071335996,0.034504307,0.289582969,0.102883866,0.13328779,0.447788817
445,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.075790938,0.109311313,0.755585636,1.0,1.0,1.0,1.0,0.755585636,0.664795655,0.611987068,0.696942092,0.504310782,0.610450089,0.371154429,0.075790938,0.091993543,0.079187484,0.362221674,0.181446573,0.139168981,0.444808963
446,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.101987988,0.109311313,0.594236924,1.0,1.0,1.0,1.0,0.594236924,0.598343218,0.558983535,0.698180137,0.408074284,0.546668136,0.338849979,0.101987988,0.107938229,0.115812704,0.404551872,0.246857918,0.135867542,0.445106573
447,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.117419626,0.109311313,0.587454893,1.0,1.0,1.0,1.0,0.587454893,0.580299699,0.421984817,0.699535488,0.326335069,0.50130255,0.297478521,0.117419626,0.118938607,0.153056347,0.419987597,0.296097266,0.173727091,0.397281303
448,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.131525608,0.109311313,0.66754827,1.0,1.0,1.0,1.0,0.66754827,0.455362979,0.407921573,0.656213476,0.249866994,0.452768734,0.252126405,0.131525608,0.107652015,0.22765059,0.413230428,0.350419926,0.216183529,0.338713561
449,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.123521491,0.109311313,0.476147375,1.0,1.0,1.0,1.0,0.476147375,0.321344204,0.330945538,0.569042726,0.176945155,0.3740857,0.225884549,0.123521491,0.103913347,0.187761917,0.437332885,0.360384687,0.245698822,0.311293341
450,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.102073276,0.109311313,0.115725306,1.0,1.0,1.0,1.0,0.115725306,0.116419107,0.111962722,0.343556735,0.078005472,0.160978717,0.129940339,0.102073276,0.110708955,0.127472999,0.447746268,0.366275042,0.262761003,0.322982057
451,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.236626344,0.109311313,0.004930894,1.0,1.0,1.0,1.0,0.004930894,0.006187197,0.004751255,0.068609632,0.007805068,0.01084153,0.017620697,0.236626344,0.184214582,0.159346608,0.448504168,0.451717228,0.292130671,0.368531398
452,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.388631473,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388631473,0.23919415,0.252005491,0.604167448,0.470447699,0.283004936,0.433024554
453,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.481192834,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481192834,0.29517608,0.277147232,0.656731064,0.452975449,0.269632339,0.466371298
454,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.506410272,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506410272,0.321855799,0.282967228,0.654793504,0.441030276,0.217098588,0.483450262
455,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.411334758,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411334758,0.280670989,0.274715378,0.604369107,0.42451464,0.190913707,0.477298825
456,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.246248405,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246248405,0.233473608,0.241739393,0.541164186,0.394853989,0.171831583,0.471016796
457,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.215632472,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215632472,0.168798651,0.265409914,0.465338471,0.340969108,0.160446423,0.465487559
458,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12261706,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12261706,0.121442159,0.305797151,0.37182485,0.27807909,0.165351468,0.463052569
459,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.142550885,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142550885,0.074732757,0.324187721,0.290275134,0.225686303,0.175949892,0.444476277
460,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12660488,0.109311313,4.45e-6,1.0,1.0,1.0,1.0,4.45e-6,0.0,0.00038904,0.0,0.000110046,0.0,0.0,0.12660488,0.062023129,0.323950436,0.212250597,0.196729169,0.179431345,0.432783054
461,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.049130878,0.109311313,0.022983688,1.0,1.0,1.0,1.0,0.022983688,0.02371191,0.033640769,0.008741092,0.02330708,0.012635503,0.026090171,0.049130878,0.060807559,0.259565644,0.166464214,0.187858864,0.181757374,0.420453596
462,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02886229,0.109311313,0.094320094,1.0,1.0,1.0,1.0,0.094320094,0.107998002,0.115297602,0.096846992,0.134697384,0.098430718,0.220979168,0.02886229,0.056386241,0.196346312,0.104314028,0.170419716,0.136104966,0.395253993
463,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021879996,0.109311313,0.197007238,1.0,1.0,1.0,1.0,0.197007238,0.257081772,0.194848625,0.232914476,0.331875743,0.315857957,0.474515666,0.021879996,0.069930286,0.073748224,0.029490046,0.112582048,0.078617868,0.28705274
464,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018145964,0.109311313,0.223811381,1.0,1.0,1.0,1.0,0.223811381,0.414480739,0.244548172,0.328343986,0.44688712,0.485629974,0.594094494,0.018145964,0.054747992,0.047043613,0.00946827,0.105626728,0.077883104,0.191177403
465,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00778626,0.109311313,0.296839628,1.0,1.0,1.0,1.0,0.296839628,0.502743723,0.32880411,0.407879013,0.516923289,0.574167101,0.636089139,0.00778626,0.05088777,0.042354537,0.005984105,0.092703423,0.086391179,0.17371645
466,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030316461,0.109311313,0.467409824,1.0,1.0,1.0,1.0,0.467409824,0.542446294,0.444892554,0.498433811,0.567105107,0.639584048,0.646030743,0.030316461,0.058584071,0.051385353,0.011285226,0.091591287,0.103468294,0.167969281
467,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.089712892,0.109311313,0.52251452,1.0,1.0,1.0,1.0,0.52251452,0.573920626,0.406355304,0.610829227,0.586817281,0.670487991,0.661986852,0.089712892,0.042684269,0.059242821,0.016197598,0.097528413,0.132927851,0.183233994
468,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13559162,0.109311313,0.535259535,1.0,1.0,1.0,1.0,0.535259535,0.581323035,0.387009544,0.675194487,0.585015886,0.630363401,0.672726755,0.13559162,0.053024571,0.08756875,0.019175506,0.10416465,0.188751492,0.206689219
469,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.193216119,0.109311313,0.554456248,1.0,1.0,1.0,1.0,0.554456248,0.518052804,0.430839202,0.701857228,0.559039948,0.591034328,0.68065223,0.193216119,0.084960957,0.129118028,0.024434573,0.108678526,0.252533936,0.182400717
470,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32400725,0.109311313,0.592325602,1.0,1.0,1.0,1.0,0.592325602,0.434317039,0.529247166,0.64883875,0.557276063,0.536239748,0.647391008,0.32400725,0.141410448,0.144613949,0.047565644,0.122692402,0.317443011,0.169996772
471,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39590232,0.109311313,0.479450251,1.0,1.0,1.0,1.0,0.479450251,0.413125013,0.592414388,0.546590484,0.501607446,0.454525923,0.532405941,0.39590232,0.131415033,0.160047371,0.09155016,0.146384295,0.342482583,0.175925502
472,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.384783246,0.109311313,0.474478441,1.0,1.0,1.0,1.0,0.474478441,0.438332038,0.489660694,0.443317997,0.422765214,0.315280117,0.380552836,0.384783246,0.175621727,0.182707612,0.106444526,0.145991668,0.292314209,0.192007834
473,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.232077308,0.109311313,0.536955468,1.0,1.0,1.0,1.0,0.536955468,0.365279217,0.377377675,0.334218301,0.334686131,0.186977651,0.237208022,0.232077308,0.241585921,0.223939878,0.107677854,0.17842274,0.224034171,0.204512712
474,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.248614278,0.109311313,0.196973585,1.0,1.0,1.0,1.0,0.196973585,0.144117496,0.165478454,0.182727135,0.159170365,0.069042853,0.104053991,0.248614278,0.271290155,0.259390513,0.133729614,0.234213526,0.20374307,0.26942557
475,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.277216505,0.109311313,0.00905087,1.0,1.0,1.0,1.0,0.00905087,0.008158307,0.007459481,0.03631315,0.012616686,0.004490639,0.011745511,0.277216505,0.244391818,0.349520938,0.195973281,0.348399512,0.188014808,0.385732383
476,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.238022964,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238022964,0.294527156,0.400880292,0.339073698,0.493285524,0.214242535,0.413409652
477,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.275188835,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275188835,0.275423698,0.381020282,0.436334357,0.528669773,0.221736345,0.431135956
478,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.256838656,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256838656,0.267969019,0.395808478,0.483294393,0.514380941,0.265020623,0.478509669
479,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.180968407,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180968407,0.26888241,0.374183697,0.517790375,0.492917296,0.306103097,0.507502132
480,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.198560655,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198560655,0.336998959,0.335413801,0.54249395,0.46264614,0.301650153,0.494479964
481,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.236193976,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236193976,0.336223511,0.338731817,0.527588985,0.416380476,0.277182361,0.463012346
482,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.324610807,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324610807,0.309769815,0.327893524,0.512393445,0.397522311,0.290381282,0.458188604
483,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.343751005,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343751005,0.235324712,0.34097567,0.488880011,0.354653917,0.346590819,0.433215377
484,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.296793407,0.109311313,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.000697484,0.0,7.67e-5,0.0,0.0,0.296793407,0.229038765,0.239051649,0.474593935,0.325681249,0.386778582,0.40163148
485,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.244103128,0.109311313,0.015971844,1.0,1.0,1.0,1.0,0.015971844,0.025682573,0.070898051,0.004832254,0.028077491,0.044291735,0.028047437,0.244103128,0.241887547,0.195251889,0.438665973,0.325550407,0.411105058,0.374368543
486,0.109311313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.215372079,0.109311313,0.089084965,1.0,1.0,1.0,1.0,0.089084965,0.132112459,0.206911167,0.054615637,0.149611744,0.294018044,0.251419893,0.215372079,0.231860773,0.148459068,0.369433012,0.311806597,0.330105962,0.334592805
